Date,Id,Open,High,Low,Close,Volume,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,m_low,m_high,m_close,m_open,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,TwoDayHigh,TwoDayLow,FiveDayHigh,FiveDayLow,SMA100,SMA50,SMA21,SMA14,SMA7,AVVol,RSI,P,S1,S2,S3,R1,R2,R3,m_P,m_S1,m_S2,m_S3,m_R1,m_R2,m_R3,C_m_R1,C_m_R2,C_m_S1,C_m_S2,Tenkan-sen,Kijun-sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,BB_UL_Per,Support,Resistance,DCL_10_15,DCM_10_15,DCU_10_15
18-11-2022,273,3350,3362.75,3321,3343.45,1164540,3185.358867,1,3185.358867,3162.972379,2974,3199,3193.15,2995,3090.643029,3237.255,3383.866971,9.057795603,0.86216347,57.96202037,12.01658253,45.94543783,3362.75,3317.75,3367.9,3255.05,3225.51,3199.74,3246.54,3277.64,3319.26,1887564.3,68.51,3342.25,3324.5,3300,3257.75,3366.75,3384.5,3426.75,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-2.76,-0.47,9.06,14.63,3268.95,3210.125,3239.5375,3147,3252.9,9.49,,,3166.15,3267.025,3367.9
21-11-2022,274,3322.5,3333.7,3273,3283.5,1304190,3185.358867,1,3185.358867,3162.972379,2974,3199,3193.15,2995,3100.439303,3243.565,3386.690697,8.825209105,0.639510238,53.26909741,5.858927664,47.41016975,3362.75,3273,3367.9,3292,3226.66,3203.02,3249.9,3278.42,3310.32,1871343.63,57.47,3342.4,3322.05,3300.65,3258.9,3363.8,3384.15,3425.9,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-1.91,0.4,7.48,12.98,3268.95,3210.125,3239.5375,3147,3259.5,9.23,,,3170,3268.95,3367.9
22-11-2022,275,3280,3318.95,3255.25,3314.95,1149530,3185.358867,1,3185.358867,3162.972379,2974,3199,3193.15,2995,3114.839131,3252.4425,3390.045869,8.461540483,0.727129249,51.49408259,3.267130275,48.22695232,3333.7,3255.25,3367.9,3273,3228.41,3207.41,3255.81,3283.29,3311.48,1845001.3,61.02,3296.73,3259.76,3236.03,3175.33,3320.46,3357.43,3418.13,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-1.47,0.85,6.9,12.36,3268.95,3219.45,3244.2,3147,3257.1,8.84,3255.25,,3170,3268.95,3367.9
23-11-2022,277,3330,3330,3291,3308.3,1150010,3185.358867,1,3185.358867,3162.972379,2974,3199,3193.15,2995,3126.742641,3259.7725,3392.802359,8.161910645,0.682393262,48.98608999,0.607310133,48.37877985,3330,3255.25,3367.9,3255.25,3229.99,3211.37,3260.59,3286.63,3310.68,1781199.63,59.88,3296.38,3273.81,3232.68,3168.98,3337.51,3360.08,3423.78,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-1.8,0.51,8.08,13.6,3311.475,3219.675,3265.575,3147,3268.75,8.51,,,3170,3268.95,3367.9
24-11-2022,277,3316.25,3392.95,3308.3,3380.15,1296360,3185.358867,1,3185.358867,3162.972379,2974,3199,3193.15,2995,3135.724452,3270.675,3405.625548,8.252152742,0.905611542,52.1945164,3.05258924,49.14192716,3392.95,3291,3362.75,3255.25,3232.97,3217.99,3271.46,3299.1,3328.05,1666723.63,67.03,3309.77,3289.54,3270.77,3231.77,3328.54,3348.77,3387.77,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-3.62,-1.35,8.64,14.2,3324.1,3248.975,3286.5375,3159.525,3256.7,8.61,,,3255.05,3324,3392.95
25-11-2022,278,3383,3403.35,3348,3389.65,1588980,3202.674143,1,3202.674143,3162.972379,2974,3199,3193.15,2995,3148.358359,3282.2875,3416.216641,8.160719696,0.900818295,54.87126626,4.583471276,50.28779498,3403.35,3308.3,3392.95,3255.25,3236.07,3224.72,3282.2,3311.17,3343.45,1664181.3,67.85,3360.47,3327.99,3275.82,3191.17,3412.64,3445.12,3529.77,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-3.92,-1.65,9.95,15.57,3329.3,3254.175,3291.7375,3164.725,3261.45,8.51,,,3255.25,3329.3,3403.35
28-11-2022,279,3366,3417,3365.55,3395.25,2195440,3220.938551,1,3220.938551,3162.972379,2974,3199,3193.15,2995,3163.055948,3293.8875,3424.719052,7.943899209,0.887377887,56.78984502,5.20164003,51.58820499,3417,3348,3403.35,3255.25,3239.22,3231.41,3292.48,3322.38,3356.4,1668869.97,68.35,3380.33,3357.31,3324.98,3269.63,3412.66,3435.68,3491.03,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-4.3,-2.05,10.52,16.17,3336.125,3261,3298.5625,3171.55,3311.35,8.27,,,3255.25,3336.125,3417
29-11-2022,280,3383,3429,3383,3397.35,1575900,3240.283044,1,3240.283044,3162.972379,2974,3199,3193.15,2995,3174.439459,3304.0975,3433.755541,7.848318068,0.859609399,57.81334866,4.98011494,52.83323372,3429,3365.55,3417,3255.25,3242.35,3237.91,3302.01,3332.38,3366.64,1646538.3,68.54,3392.6,3368.2,3341.15,3289.7,3419.65,3444.05,3495.5,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-4.63,-2.39,11.1,16.77,3342.125,3278,3310.0625,3177.55,3314.65,8.17,,,3255.25,3342.125,3429
30-11-2022,281,3383,3414.9,3375,3390.8,3410700,3240.283044,1,3240.283044,3162.972379,3166.15,3429,3390.8,3214.5,3177.428732,3310.6525,3443.876268,8.048187989,0.800800304,57.43389028,3.680525245,53.75336504,3429,3375,3429,3291,3245.29,3243.91,3310.08,3340.17,3372.68,1709668.97,67.14,3403.12,3377.24,3357.12,3311.12,3423.24,3449.12,3495.12,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-4.24,-1.99,10.83,16.5,3342.125,3281.675,3311.9,3177.55,3311.1,8.39,,,3255.25,3342.125,3429
01-12-2022,282,3425,3480,3420,3475.65,2180860,3275.363053,1,3275.363053,3162.972379,3166.15,3429,3390.8,3214.5,3175.057122,3322.35,3469.642878,8.866788767,1.020391759,63.25073753,7.597897994,55.65283953,3480,3375,3429,3308.3,3249.85,3253,3325.13,3358.23,3398.42,1722574.3,74.43,3393.57,3372.24,3353.67,3313.77,3412.14,3433.47,3473.37,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,0.32,3.2,5.94,11.55,3367.625,3307.175,3337.4,3203.05,3211.55,9.28,,,3255.25,3367.625,3480
02-12-2022,283,3458.1,3468.9,3413,3437.1,2411450,3275.363053,1,3275.363053,3162.972379,3166.15,3429,3390.8,3214.5,3188.521632,3333.8675,3479.213368,8.719354789,0.855127055,64.01207668,6.687389717,57.32468696,3480,3413,3480,3348,3253.56,3260.22,3335.31,3368.75,3408.09,1763151.3,67.14,3458.55,3437.1,3398.55,3338.55,3497.1,3518.55,3578.55,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,0.64,3.53,5.72,11.32,3367.625,3307.175,3337.4,3203.05,3319.95,9.12,,,3255.25,3367.625,3480
05-12-2022,284,3433,3439.15,3407,3425.9,1474900,3275.363053,1,3275.363053,3162.972379,3166.15,3429,3390.8,3214.5,3204.036451,3344.2925,3484.548549,8.387785995,0.790923281,62.98563782,4.528760686,58.45687714,3468.9,3407,3480,3365.55,3256.97,3266.71,3343.55,3376.37,3412.54,1759400.3,65.15,3439.67,3410.44,3383.77,3327.87,3466.34,3495.57,3551.47,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,1.51,4.43,5.54,11.13,3385.5,3312.5,3349,3203.05,3286.4,8.75,,,3255.25,3367.625,3480
06-12-2022,285,3400.05,3407.95,3368,3385.35,1167000,3275.363053,1,3275.363053,3162.972379,3166.15,3429,3390.8,3214.5,3220.220963,3351.875,3483.529037,7.855545756,0.627132448,58.22890495,-0.182377747,58.4112827,3439.15,3368,3480,3375,3259.52,3271.37,3347.35,3377.56,3405.74,1764250.3,58.38,3424.02,3408.89,3391.87,3359.72,3441.04,3456.17,3488.32,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,2.44,5.39,4.33,9.86,3394.15,3323.075,3358.6125,3203.05,3328.7,8.18,,,3291,3385.5,3480
07-12-2022,286,3368.3,3393.7,3354,3380.6,1167500,3275.363053,1,3275.363053,3162.972379,3166.15,3429,3390.8,3214.5,3243.75235,3360.1025,3476.45265,6.925392919,0.588085404,53.45962529,-3.961325923,57.42095122,3407.95,3354,3480,3368,3261.91,3275.65,3350.37,3377.97,3399.46,1794468.67,57.63,3387.1,3366.25,3347.15,3307.2,3406.2,3427.05,3467,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,2.87,5.83,3.89,9.4,3414,3323.075,3368.5375,3203.05,3334.35,7.17,,,3308.3,3394.15,3480
08-12-2022,287,3360,3380.6,3339.45,3350.55,1285620,3275.363053,1,3275.363053,3162.972379,3166.15,3429,3390.8,3214.5,3274.748729,3367.3475,3459.946271,5.499804903,0.409299553,46.71663268,-8.563454827,55.28008751,3393.7,3339.45,3480,3354,3263.67,3278.59,3350.39,3374.31,3387.23,1743300.67,52.96,3376.1,3358.5,3336.4,3296.7,3398.2,3415.8,3455.5,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,3.27,6.24,3.44,8.93,3409.725,3323.075,3366.4,3203.05,3374.55,5.66,,,3339.45,3409.725,3480
09-12-2022,288,3374.1,3374.1,3276.35,3292.75,1797900,3275.363053,1,3275.363053,3162.972379,3166.15,3429,3390.8,3214.5,3270.51218,3366.1875,3461.86282,5.684491437,0.116215028,36.29045178,-15.19170859,51.48216036,3380.6,3276.35,3468.9,3339.45,3264.24,3279.14,3345.15,3363.44,3363.61,1721961,45.36,3356.87,3333.14,3315.72,3274.57,3374.29,3398.02,3439.17,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,3.47,6.44,1.49,6.87,3378.175,3323.075,3350.625,3203.05,3334.05,5.85,,,3276.35,3378.175,3480
12-12-2022,289,3255.5,3296,3236.1,3286.45,1527610,3275.363053,1,3275.363053,3162.972379,3166.15,3429,3390.8,3214.5,3262.675725,3363.735,3464.794275,6.008753673,0.117625399,27.20566101,-19.42119948,46.62686049,3374.1,3236.1,3439.15,3276.35,3264.68,3279.43,3339.81,3353.17,3344.32,1727691.67,44.6,3314.4,3254.7,3216.65,3118.9,3352.45,3412.15,3509.9,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,5.92,8.97,0.24,5.55,3358.05,3323.075,3340.5625,3215.05,3378.4,6.19,3236.1,,3236.1,3358.05,3480
13-12-2022,290,3277.2,3336.45,3267.8,3332.1,1378020,3275.363053,1,3275.363053,3162.972379,3166.15,3429,3390.8,3214.5,3262.619686,3363.71,3464.800314,6.010643847,0.343654655,23.41950687,-18.5658829,41.98538977,3336.45,3236.1,3407.95,3236.1,3266.02,3281.5,3339.11,3350.36,3341.27,1709651,50.95,3272.85,3249.7,3212.95,3153.05,3309.6,3332.75,3392.65,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,4.64,7.64,1.22,6.59,3358.05,3325,3341.525,3215.05,3390,6.2,,,3236.1,3358.05,3480
14-12-2022,291,3348.8,3377,3340.9,3365.35,1213310,3275.363053,1,3275.363053,3162.972379,3166.15,3429,3390.8,3214.5,3263.191132,3364.21,3465.228868,6.005503078,0.50564251,22.83867948,-15.31736823,38.15604771,3377,3267.8,3393.7,3236.1,3267.99,3284.78,3341.5,3352.36,3347.29,1650402.67,54.99,3312.12,3287.79,3243.47,3174.82,3356.44,3380.77,3449.42,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,3.38,6.35,3.49,8.97,3352.5,3325,3338.75,3215.05,3373.1,6.19,,3377,3236.1,3358.05,3480
15-12-2022,292,3358.8,3364.75,3298.95,3305.1,1415690,3275.363053,1,3275.363053,3162.972379,3166.15,3429,3390.8,3214.5,3257.908953,3362.015,3466.121047,6.193074533,0.226648925,17.31707762,-16.67117607,33.98825369,3377,3298.95,3380.6,3236.1,3268.72,3285.58,3338.19,3346.06,3336.74,1650741,47.37,3361.08,3345.16,3324.98,3288.88,3381.26,3397.18,3433.28,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,3.76,6.74,2.19,7.6,3337.625,3325,3331.3125,3215.05,3363.1,6.39,,,3236.1,3358.05,3480
16-12-2022,293,3275,3292,3225.2,3240.25,2703680,3444.376846,-1,3275.363053,3444.376846,3166.15,3429,3390.8,3214.5,3240.116069,3356.855,3473.593931,6.955256067,0.000573633,7.620471293,-21.09422592,28.71469721,3364.75,3225.2,3377,3236.1,3268.16,3283.8,3329.28,3331.95,3312.62,1693443.33,40.82,3322.93,3281.11,3257.13,3191.33,3346.91,3388.73,3454.53,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,6.05,9.1,-0.1,5.2,3316.575,3352.6,3334.5875,3227,3414.9,7.21,,,3225.2,3352.6,3480
19-12-2022,294,3227,3245.5,3194.5,3202.05,2120940,3401.09444,-1,3275.363053,3401.09444,3166.15,3429,3390.8,3214.5,3221.335312,3352.7825,3484.229688,7.841080545,-0.073357643,-3.110721372,-25.46033487,22.3496135,3292,3194.5,3377,3225.2,3266.85,3280.6,3317.72,3314.63,3284.98,1715341,37.52,3252.48,3212.96,3185.68,3118.88,3279.76,3319.28,3386.08,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,7.57,10.66,-1.05,4.2,3294.1,3337.25,3315.675,3242.5,3436.3,8.16,,,3194.5,3337.25,3480
20-12-2022,295,3198.9,3249,3163.65,3243.95,1529970,3398.127377,-1,3275.363053,3398.127377,3166.15,3429,3390.8,3214.5,3210.269929,3349.2325,3488.195071,8.298174074,0.121183967,-8.140450994,-24.39205159,16.2516006,3249,3163.65,3377,3194.5,3266.39,3279.16,3311.01,3305.21,3274.72,1717192,42.96,3214.02,3182.54,3163.02,3112.02,3233.54,3265.02,3316.02,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,7.45,10.54,-2,3.19,3272.125,3321.825,3296.975,3242.5,3429.75,8.66,3163.65,,3163.65,3321.825,3480
21-12-2022,296,3249,3283.05,3240,3268.55,1432320,3398.127377,-1,3275.363053,3398.127377,3166.15,3429,3390.8,3214.5,3204.90163,3347.245,3489.58837,8.505106122,0.223573356,-10.02596052,-21.02204889,10.99608838,3283.05,3163.65,3377,3163.65,3266.44,3278.74,3307.15,3300.32,3273.18,1726193.67,45.94,3218.87,3188.74,3133.52,3048.17,3274.09,3304.22,3389.57,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,6.34,9.4,0.36,5.68,3270.325,3321.825,3296.075,3242.5,3411.05,8.88,,,3163.65,3321.825,3480
22-12-2022,297,3294,3294,3245.1,3259.7,1383960,3398.127377,-1,3275.363053,3398.127377,3166.15,3429,3390.8,3214.5,3194.822942,3341.2225,3487.622058,8.763233076,0.22157532,-12.09493851,-18.47282151,6.377882998,3294,3240,3364.75,3163.65,3266.3,3278,3302.84,3294.9,3269.81,1719890.67,45.03,3263.87,3244.69,3220.82,3177.77,3287.74,3306.92,3349.97,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,5.99,9.03,0.52,5.85,3270.325,3321.825,3296.075,3242.5,3433.65,9.16,,,3163.65,3316.275,3468.9
23-12-2022,298,3217,3266.85,3217,3228.35,1360240,3398.127377,-1,3275.363053,3398.127377,3166.15,3429,3390.8,3214.5,3180.672585,3333.1575,3485.642415,9.149577535,0.156334858,-16.07895331,-17.96546905,1.886515736,3294,3217,3294,3163.65,3265.55,3276.05,3296.07,3286.03,3259.44,1656385.67,41.86,3266.27,3238.54,3217.37,3168.47,3287.44,3315.17,3364.07,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,6.87,9.94,-0.35,4.93,3270.325,3321.825,3296.075,3266.175,3358.7,9.59,,,3163.65,3301.4,3439.15
26-12-2022,299,3228.35,3272,3225.05,3252.9,869779,3398.127377,-1,3275.363053,3398.127377,3166.15,3429,3390.8,3214.5,3172.527227,3326.04,3479.552773,9.230963753,0.261778781,-17.05869193,-15.15616614,-1.902525798,3272,3217,3294,3163.65,3265.3,3275.14,3292.14,3281.61,3257.81,1594111.3,45.11,3237.4,3207.95,3187.55,3137.7,3257.8,3287.25,3337.1,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,6.7,9.76,-0.1,5.19,3270.325,3321.825,3296.075,3266.175,3408.35,9.68,,,3163.65,3285.8,3407.95
27-12-2022,300,3269.2,3273.8,3231.5,3259.5,835883,3398.127377,-1,3275.363053,3398.127377,3166.15,3429,3390.8,3214.5,3166.685582,3319.1475,3471.609418,9.186811861,0.304385578,-17.10539665,-12.16229668,-4.943099967,3273.8,3225.05,3294,3163.65,3265.19,3274.53,3289.17,3278.66,3258.23,1575283.73,45.99,3249.98,3227.96,3203.03,3156.08,3274.91,3296.93,3343.88,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,6.64,9.7,0.1,5.4,3264.2,3321.825,3293.0125,3266.175,3460.4,9.63,,,3163.65,3278.675,3393.7
28-12-2022,301,3249.8,3266.1,3226,3257.1,910795,3398.127377,-1,3275.363053,3398.127377,3166.15,3429,3390.8,3214.5,3161.435874,3312.4625,3463.489126,9.118691993,0.316712783,-17.13850835,-9.756326708,-7.382181644,3273.8,3226,3294,3217,3265.03,3273.85,3286.26,3275.79,3257.95,1547368.9,45.7,3254.93,3236.06,3212.63,3170.33,3278.36,3297.23,3339.53,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,6.89,9.96,-0.07,5.23,3228.825,3321.825,3275.325,3275.5,3482.3,9.55,,,3163.65,3272.125,3380.6
29-12-2022,302,3231.1,3271.5,3228,3268.75,1037930,3398.127377,-1,3275.363053,3398.127377,3166.15,3429,3390.8,3214.5,3170.067925,3302.1175,3434.167075,7.997872581,0.373655406,-16.03979521,-6.926090849,-9.113704356,3271.5,3226,3294,3217,3265.1,3273.65,3284.67,3274.85,3260.65,1534700.23,47.41,3249.73,3233.36,3209.63,3169.53,3273.46,3289.83,3329.93,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,6.71,9.78,-0.01,5.29,3228.825,3321.825,3275.325,3275.725,3459.95,8.33,,,3163.65,3270.325,3377
30-12-2022,303,3286.05,3299,3246.2,3256.7,1163130,3398.127377,-1,3275.363053,3398.127377,3166.15,3429,3390.8,3214.5,3175.283479,3293.0975,3410.911521,7.155209993,0.345529845,-15.95744394,-5.474991663,-10.48245227,3299,3228,3273.8,3217,3264.93,3272.98,3282.12,3272.43,3259.66,1534653.23,45.81,3256.08,3240.66,3212.58,3169.08,3284.16,3299.58,3343.08,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,5.82,8.87,0.55,5.88,3231.325,3321.825,3276.575,3292.5,3472.55,7.42,,,3163.65,3270.325,3377
02-01-2023,304,3261,3266.85,3235.2,3261.45,709547,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3183.471265,3284.875,3386.278735,6.173978318,0.384496365,-15.33215512,-3.879762276,-11.45239284,3299,3235.2,3299,3225.05,3264.87,3272.53,3280.24,3270.97,3260.11,1514831.8,46.57,3267.3,3235.6,3214.5,3161.7,3288.4,3320.1,3372.9,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,6.87,9.94,0.21,5.53,3258,3321.825,3289.9125,3292.5,3520.1,6.37,,,3163.65,3270.325,3377
03-01-2023,305,3252,3320,3245.3,3311.35,1245180,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3189.801604,3281.175,3372.548396,5.569553347,0.665119178,-10.68690428,0.612390852,-11.29929513,3320,3235.2,3299,3226,3265.79,3274.05,3283.07,3276.35,3272.92,1518020.13,53.94,3254.5,3242.15,3222.85,3191.2,3273.8,3286.15,3317.8,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,5.16,8.18,0.53,5.85,3268.5,3321.825,3295.1625,3292.5,3540.85,5.73,,,3217,3297,3377
04-01-2023,306,3306.7,3327.35,3286.2,3314.65,1231670,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3196.929044,3277.8775,3358.825956,4.939077538,0.727135278,-6.662426787,3.709494673,-10.37192146,3327.35,3245.3,3320,3226,3266.75,3275.64,3285.94,3281.46,3283.35,1520742.13,54.39,3292.22,3264.44,3217.52,3142.82,3339.14,3366.92,3441.62,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,4.92,7.94,1.79,7.19,3272.175,3321.825,3297,3303.5,3537.55,5.06,,,3217,3290.875,3364.75
05-01-2023,307,3330.2,3337.3,3281.95,3311.1,1826060,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3200.396206,3275.905,3351.413794,4.609950138,0.733052326,-3.716611925,5.324247628,-9.040859553,3337.3,3281.95,3327.35,3228,3267.63,3277.03,3288.23,3285.41,3290.29,1538398.8,53.79,3309.4,3291.45,3268.25,3227.1,3332.6,3350.55,3391.7,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,4.61,7.62,1.66,7.05,3281.175,3321.825,3301.5,3307.175,3482.4,4.72,,,3217,3277.15,3337.3
06-01-2023,308,3300,3301.55,3200,3211.55,2488380,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3191.799976,3271.845,3351.890024,4.892959428,0.123368219,-9.307593308,-0.213387004,-9.094206304,3337.3,3200,3337.3,3235.2,3266.52,3274.47,3281.26,3275.56,3270.6,1568378.8,40.24,3310.12,3282.94,3254.77,3199.42,3338.29,3365.47,3420.82,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,5.74,8.78,-0.88,4.38,3268.65,3316.275,3292.4625,3307.175,3500.1,5.02,3200,,3200,3268.65,3337.3
09-01-2023,309,3229,3327,3221.15,3319.95,2885060,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3190.96008,3273.52,3356.07992,5.044106653,0.78118971,-4.93462894,3.327661891,-8.262290831,3327,3200,3337.3,3200,3267.58,3276.25,3284.78,3281.48,3282.94,1591366.13,53.86,3237.7,3173.85,3136.15,3034.6,3275.4,3339.25,3440.8,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,4.93,7.95,-0.22,5.07,3268.65,3301.4,3285.025,3307.175,3520.65,5.17,,,3200,3268.65,3337.3
10-01-2023,310,3285,3298,3230.1,3286.4,3864660,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3192.863378,3271.235,3349.606622,4.791561705,0.596750582,-4.128635445,3.306924309,-7.435559754,3327,3221.15,3337.3,3200,3267.95,3276.65,3284.92,3282.14,3283.81,1667658.13,50.06,3289.37,3251.74,3183.52,3077.67,3357.59,3395.22,3501.07,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,5.86,8.9,0.06,5.36,3268.65,3285.8,3277.225,3312.5,3558.05,4.91,,,3200,3268.65,3337.3
11-01-2023,311,3290.1,3349.5,3271.15,3328.7,2720510,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3198.567498,3269.4025,3340.237502,4.333207781,0.918560729,-0.075750109,5.887847716,-5.963597825,3349.5,3230.1,3337.3,3200,3269.15,3278.69,3288.9,3288.34,3295.03,1644651.8,54.43,3271.5,3245,3203.6,3135.7,3312.9,3339.4,3407.3,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,4.23,7.22,1.33,6.7,3274.75,3278.675,3276.7125,3321.825,3501.15,4.43,,,3200,3274.75,3349.5
12-01-2023,312,3329,3350,3315.55,3334.35,2250390,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3196.046452,3270.865,3345.683548,4.574847805,0.924259771,3.551162905,7.611808584,-4.060645679,3350,3271.15,3349.5,3200,3270.45,3280.87,3293.04,3294.48,3304.86,1646969.47,55,3316.45,3283.4,3238.1,3159.75,3361.75,3394.8,3473.15,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,4.21,7.21,2.7,8.15,3275,3272.125,3273.5625,3321.825,3487.3,4.68,,,3200,3275,3350
13-01-2023,313,3342.9,3379,3305,3374.55,1742840,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3191.672431,3277.58,3363.487569,5.24213407,1.06438566,9.559129934,10.89582049,-1.336690556,3379,3305,3350,3200,3272.51,3284.55,3300.45,3305.15,3322.28,1624682.47,58.91,3333.3,3316.6,3298.85,3264.4,3351.05,3367.75,3402.2,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,3.32,6.29,2.38,7.8,3289.5,3271.325,3280.4125,3321.825,3451,5.38,,,3200,3289.5,3379
16-01-2023,314,3317,3353,3298.05,3334.05,1843610,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3202.310064,3284.18,3366.049936,4.985715513,0.804568456,10.92652142,9.810569585,1.11595184,3379,3298.05,3379,3221.15,3273.73,3286.49,3303.5,3309.01,3325.22,1636972.8,53.83,3352.85,3326.7,3278.85,3204.85,3400.7,3426.85,3500.85,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,4.12,7.11,2.16,7.58,3289.5,3271.325,3280.4125,3321.825,3401.55,5.11,3298.05,,3200,3289.5,3379
17-01-2023,315,3330,3381.8,3321,3378.4,1688480,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3201.60687,3290.9025,3380.19813,5.426817091,0.989931592,15.41121252,11.43620854,3.975003976,3381.8,3298.05,3379,3230.1,3275.8,3290.09,3310.31,3318.26,3338.52,1654355.47,58.09,3328.37,3303.74,3273.42,3218.47,3358.69,3383.32,3438.27,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,3.23,6.2,2.87,8.32,3290.9,3272.725,3281.8125,3321.825,3413.8,5.58,,,3200,3290.9,3381.8
18-01-2023,316,3380,3408.95,3372.25,3390,2421190,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3198.535453,3296.975,3395.414547,5.97150706,0.972498109,19.67458916,12.55966815,7.114921013,3408.95,3321,3381.8,3271.15,3278.06,3294.01,3317.55,3327.83,3351.39,1696145.13,59.15,3360.4,3339,3299.6,3238.8,3399.8,3421.2,3482,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,2.41,5.36,4.46,10,3304.475,3286.3,3295.3875,3321.825,3400.45,6.16,,,3200,3304.475,3408.95
19-01-2023,317,3380,3387,3361,3373.1,1585040,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3200.454654,3302.645,3404.835346,6.188394236,0.844724343,21.44248152,11.46204841,9.980433115,3408.95,3361,3408.95,3298.05,3279.94,3297.11,3322.6,3333.86,3356.82,1706125.8,56.89,3390.4,3371.85,3353.7,3317,3408.55,3427.1,3463.8,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,3.07,6.04,4.11,9.63,3315.05,3286.3,3300.675,3321.825,3331.85,6.39,,,3200,3304.475,3408.95
