MapDate,AreaOfInterest,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20201020,TOTAL,"1,526,225.72","650,614.11","535,246.81","339,924.47","463,336.92","84,856.92",2020-10-20,2020-10-26,2
20201013,TOTAL,"1,560,487.85","625,665.41","514,903.88","392,522.99","444,500.20","62,124.62",2020-10-13,2020-10-19,2
20201006,TOTAL,"1,618,761.40","642,333.05","464,617.39","394,439.74","417,928.74","62,124.62",2020-10-06,2020-10-12,2
20200929,TOTAL,"1,602,192.29","709,717.09","464,118.24","384,008.32","404,038.36","36,130.65",2020-09-29,2020-10-05,2
20200922,TOTAL,"1,660,897.87","733,410.79","424,234.13","397,369.67","366,877.38","17,415.12",2020-09-22,2020-09-28,2
20200915,TOTAL,"1,691,913.09","726,648.23","425,536.56","409,028.35","334,274.53","12,804.20",2020-09-15,2020-09-21,2
20200908,TOTAL,"1,694,194.83","729,426.49","419,823.18","404,419.94","347,431.05","4,909.46",2020-09-08,2020-09-14,2
20200901,TOTAL,"1,665,941.47","736,559.08","452,927.30","485,801.73","255,974.18","3,001.19",2020-09-01,2020-09-07,2
20200825,TOTAL,"1,800,355.37","616,538.78","461,331.72","484,700.92","234,918.91","2,359.25",2020-08-25,2020-08-31,2
20200818,TOTAL,"1,926,297.96","570,821.66","498,164.98","472,470.19","131,573.19",876.98,2020-08-18,2020-08-24,2
20200811,TOTAL,"1,959,549.51","605,265.42","554,010.78","366,042.31","115,336.94",0.00,2020-08-11,2020-08-17,2
20200804,TOTAL,"1,926,436.18","666,339.67","551,033.19","361,671.82","94,724.09",0.00,2020-08-04,2020-08-10,2
20200728,TOTAL,"1,877,755.36","735,510.27","562,932.86","336,557.21","87,449.25",0.00,2020-07-28,2020-08-03,2
20200721,TOTAL,"1,888,867.29","763,628.37","577,188.94","292,198.30","78,322.05",0.00,2020-07-21,2020-07-27,2
20200714,TOTAL,"2,016,461.80","754,219.60","480,400.98","266,533.38","82,589.19",0.00,2020-07-14,2020-07-20,2
20200707,TOTAL,"2,101,438.38","720,249.18","447,008.44","260,884.53","70,624.43",0.00,2020-07-07,2020-07-13,2
20200630,TOTAL,"2,226,711.07","602,489.88","453,829.96","242,346.62","72,556.27","2,271.16",2020-06-30,2020-07-06,2
20200623,TOTAL,"2,247,458.54","583,897.05","471,559.79","228,760.71","68,528.86",0.00,2020-06-23,2020-06-29,2
20200616,TOTAL,"2,277,676.17","616,662.23","406,809.32","230,628.38","68,428.86",0.00,2020-06-16,2020-06-22,2
20200609,TOTAL,"2,431,281.23","524,918.81","390,016.50","200,149.02","53,839.39",0.00,2020-06-09,2020-06-15,2
20200602,TOTAL,"2,514,295.18","484,704.32","368,906.79","193,752.50","38,546.17",0.00,2020-06-02,2020-06-08,2
20200526,TOTAL,"2,559,512.88","483,110.05","341,738.19","178,675.93","37,167.91",0.00,2020-05-26,2020-06-01,2
20200519,TOTAL,"2,523,693.69","507,609.43","349,113.02","180,588.83","39,199.99",0.00,2020-05-19,2020-05-25,2
20200512,TOTAL,"2,566,031.25","510,106.75","310,632.61","177,125.35","36,309.00",0.00,2020-05-12,2020-05-18,2
20200505,TOTAL,"2,673,270.94","442,955.63","295,458.41","159,229.71","29,290.26",0.00,2020-05-05,2020-05-11,2
20200428,TOTAL,"2,736,119.88","420,299.83","273,740.09","156,161.54","13,883.62",0.00,2020-04-28,2020-05-04,2
20200421,TOTAL,"2,790,160.24","368,136.19","272,094.03","155,065.19","14,749.30",0.00,2020-04-21,2020-04-27,2
20200414,TOTAL,"2,830,342.63","332,860.58","306,387.41","125,846.08","4,399.64",368.62,2020-04-14,2020-04-20,2
20200407,TOTAL,"2,832,127.40","320,576.13","361,904.30","78,955.41","6,273.10",368.62,2020-04-07,2020-04-13,2
20200331,TOTAL,"2,841,185.88","321,449.28","346,114.47","76,950.62","13,581.21",923.49,2020-03-31,2020-04-06,2
20200324,TOTAL,"2,845,725.43","398,081.26","271,290.26","73,340.80","10,843.72",923.49,2020-03-24,2020-03-30,2
20200317,TOTAL,"2,850,209.32","370,923.12","291,816.56","68,802.31","17,688.54",765.11,2020-03-17,2020-03-23,2
20200310,TOTAL,"2,868,961.10","344,325.00","308,687.07","62,662.37","15,569.43",0.00,2020-03-10,2020-03-16,2
20200303,TOTAL,"2,847,824.06","405,654.88","271,150.26","60,006.34","15,569.43",0.00,2020-03-03,2020-03-09,2
20200225,TOTAL,"2,870,958.34","423,334.65","238,240.95","60,606.80","7,064.21",0.00,2020-02-25,2020-03-02,2
20200218,TOTAL,"2,846,044.00","466,477.01","212,541.68","68,078.06","7,064.21",0.00,2020-02-18,2020-02-24,2
20200211,TOTAL,"2,816,124.98","464,843.78","241,676.35","72,591.91","4,967.94",0.00,2020-02-11,2020-02-17,2
20200204,TOTAL,"2,769,531.62","511,132.04","245,499.20","71,884.53","2,157.57",0.00,2020-02-04,2020-02-10,2
20200128,TOTAL,"2,740,113.13","528,829.58","259,074.44","70,663.38","1,524.43",0.00,2020-01-28,2020-02-03,2
20200121,TOTAL,"2,814,757.54","439,936.03","243,449.40","99,953.99","2,108.00",0.00,2020-01-21,2020-01-27,2
20200114,TOTAL,"2,861,659.47","410,306.98","234,163.72","90,624.76","3,450.04",0.00,2020-01-14,2020-01-20,2
20200107,TOTAL,"2,836,115.56","421,085.66","245,714.95","93,712.31","3,562.50",13.98,2020-01-07,2020-01-13,2
20191231,TOTAL,"2,827,348.76","429,694.67","227,700.57","113,443.39","2,003.59",13.98,2019-12-31,2020-01-06,2
20191224,TOTAL,"2,784,310.97","439,604.27","250,179.38","122,942.85","3,153.51",13.98,2019-12-24,2019-12-30,2
20191217,TOTAL,"2,741,219.47","472,456.39","263,667.99","119,693.61","3,153.51",13.98,2019-12-17,2019-12-23,2
20191210,TOTAL,"2,709,878.19","549,703.40","206,491.90","130,963.98","3,153.51",13.98,2019-12-10,2019-12-16,2
20191203,TOTAL,"2,593,347.55","649,959.98","218,288.95","135,451.18","3,157.30",0.00,2019-12-03,2019-12-09,2
20191126,TOTAL,"2,552,116.03","618,033.95","257,280.11","167,103.48","5,671.39",0.00,2019-11-26,2019-12-02,2
20191119,TOTAL,"2,648,791.53","512,205.93","264,916.25","168,619.86","5,671.39",0.00,2019-11-19,2019-11-25,2
20191112,TOTAL,"2,641,449.47","493,610.47","287,611.47","175,968.40","1,565.15",0.00,2019-11-12,2019-11-18,2
20191105,TOTAL,"2,700,357.47","404,813.13","304,900.14","174,154.30","15,979.91",0.00,2019-11-05,2019-11-11,2
20191029,TOTAL,"2,525,508.01","513,592.06","326,840.93","218,739.88","15,524.07",0.00,2019-10-29,2019-11-04,2
20191022,TOTAL,"2,412,688.98","526,442.08","392,882.12","240,338.69","27,853.09",0.00,2019-10-22,2019-10-28,2
20191015,TOTAL,"2,338,806.88","594,818.33","378,994.14","243,068.41","44,517.19",0.00,2019-10-15,2019-10-21,2
20191008,TOTAL,"2,424,642.84","531,702.62","404,115.79","198,481.16","41,262.55",0.00,2019-10-08,2019-10-14,2
20191001,TOTAL,"2,345,600.02","643,961.60","419,766.65","161,914.21","28,962.47",0.00,2019-10-01,2019-10-07,2
20190924,TOTAL,"2,319,773.15","696,003.70","450,612.87","119,234.98","14,580.26",0.00,2019-09-24,2019-09-30,2
20190917,TOTAL,"2,429,070.05","677,141.42","353,417.10","122,217.64","18,358.75",0.00,2019-09-17,2019-09-23,2
20190910,TOTAL,"2,493,934.24","592,267.97","389,396.53","106,502.47","18,103.75",0.00,2019-09-10,2019-09-16,2
20190903,TOTAL,"2,527,021.88","665,130.53","323,850.85","69,391.99","14,809.71",0.00,2019-09-03,2019-09-09,2
20190827,TOTAL,"2,563,361.57","658,056.60","295,667.83","69,258.11","13,860.86",0.00,2019-08-27,2019-09-02,2
20190820,TOTAL,"2,606,954.95","707,016.04","221,716.72","55,280.46","9,236.79",0.00,2019-08-20,2019-08-26,2
20190813,TOTAL,"2,689,302.19","666,467.59","194,842.14","43,874.24","5,718.79",0.00,2019-08-13,2019-08-19,2
20190806,TOTAL,"2,738,093.10","660,869.08","172,447.30","23,633.82","5,161.65",0.00,2019-08-06,2019-08-12,2
20190730,TOTAL,"2,777,807.67","572,809.98","202,375.15","42,030.77","5,181.40",0.00,2019-07-30,2019-08-05,2
20190723,TOTAL,"2,861,939.48","501,186.55","189,179.56","42,717.97","5,181.40",0.00,2019-07-23,2019-07-29,2
20190716,TOTAL,"2,895,224.98","468,608.09","205,185.15","26,024.94","5,161.80",0.00,2019-07-16,2019-07-22,2
20190709,TOTAL,"2,903,912.55","565,474.58","101,492.62","24,163.41","5,161.80",0.00,2019-07-09,2019-07-15,2
20190702,TOTAL,"3,222,198.77","261,026.90","89,200.90","22,616.58","5,161.80",0.00,2019-07-02,2019-07-08,2
20190625,TOTAL,"3,217,532.71","263,084.06","90,203.37","24,223.01","5,161.80",0.00,2019-06-25,2019-07-01,2
20190618,TOTAL,"3,198,640.73","258,003.20","115,848.93","22,550.29","5,161.80",0.00,2019-06-18,2019-06-24,2
20190611,TOTAL,"3,241,670.89","214,818.63","124,315.51","14,238.12","5,161.80",0.00,2019-06-11,2019-06-17,2
20190604,TOTAL,"3,170,210.04","250,913.98","153,716.46","20,215.88","5,148.59",0.00,2019-06-04,2019-06-10,2
20190528,TOTAL,"3,194,754.90","285,667.04","109,873.49","4,760.94","5,148.59",0.00,2019-05-28,2019-06-03,2
20190521,TOTAL,"3,276,447.65","226,077.30","87,873.27","4,705.58","5,101.16",0.00,2019-05-21,2019-05-27,2
20190514,TOTAL,"3,294,283.94","218,953.14","80,262.44","6,705.43",0.00,0.00,2019-05-14,2019-05-20,2
20190507,TOTAL,"3,264,475.92","244,590.51","84,029.66","7,108.87",0.00,0.00,2019-05-07,2019-05-13,2
20190430,TOTAL,"3,225,061.47","280,240.06","76,607.80","18,295.63",0.00,0.00,2019-04-30,2019-05-06,2
20190423,TOTAL,"3,187,940.07","319,515.53","73,283.57","19,465.78",0.00,0.00,2019-04-23,2019-04-29,2
20190416,TOTAL,"3,134,461.69","329,502.61","105,460.55","30,780.10",0.00,0.00,2019-04-16,2019-04-22,2
20190409,TOTAL,"3,013,977.01","430,881.57","124,566.29","30,780.10",0.00,0.00,2019-04-09,2019-04-15,2
20190402,TOTAL,"2,937,364.92","467,298.51","157,839.87","37,701.66",0.00,0.00,2019-04-02,2019-04-08,2
20190326,TOTAL,"3,005,059.84","426,427.53","131,638.75","37,078.84",0.00,0.00,2019-03-26,2019-04-01,2
20190319,TOTAL,"2,998,410.36","435,147.09","120,112.18","36,689.04","9,846.29",0.00,2019-03-19,2019-03-25,2
20190312,TOTAL,"2,901,683.58","481,423.12","153,320.59","47,978.51","14,734.72","1,064.44",2019-03-12,2019-03-18,2
20190305,TOTAL,"2,765,694.89","458,728.47","280,430.20","79,552.23","14,734.72","1,064.44",2019-03-05,2019-03-11,2
20190226,TOTAL,"2,757,854.78","459,088.62","256,229.52","110,447.91","15,519.70","1,064.44",2019-02-26,2019-03-04,2
20190219,TOTAL,"2,661,441.13","467,895.85","290,646.96","140,103.49","38,170.87","1,946.66",2019-02-19,2019-02-25,2
20190212,TOTAL,"2,590,364.72","521,478.70","294,427.65","136,464.22","55,523.01","1,946.66",2019-02-12,2019-02-18,2
20190205,TOTAL,"2,650,731.42","458,646.23","282,031.24","151,104.18","52,779.65","4,912.24",2019-02-05,2019-02-11,2
20190129,TOTAL,"2,660,808.42","425,610.43","304,647.94","151,456.86","53,042.31","4,639.00",2019-01-29,2019-02-04,2
20190122,TOTAL,"2,624,893.12","360,224.96","366,800.70","188,897.30","54,749.88","4,639.00",2019-01-22,2019-01-28,2
20190115,TOTAL,"2,613,777.44","320,699.46","358,307.33","214,379.03","59,581.64","33,460.06",2019-01-15,2019-01-21,2
20190108,TOTAL,"2,645,052.37","290,125.99","343,292.62","227,014.58","61,259.34","33,460.06",2019-01-08,2019-01-14,2
20190101,TOTAL,"2,630,495.34","296,698.42","344,250.59","229,717.84","64,839.35","34,203.42",2019-01-01,2019-01-07,2
20181225,TOTAL,"2,539,005.18","370,566.33","348,336.53","241,655.20","66,030.78","34,610.93",2018-12-25,2018-12-31,2
20181218,TOTAL,"2,564,522.19","338,389.38","348,334.52","237,060.70","77,287.24","34,610.93",2018-12-18,2018-12-24,2
20181211,TOTAL,"2,574,966.97","329,156.21","347,122.91","236,102.01","77,580.76","35,276.09",2018-12-11,2018-12-17,2
20181204,TOTAL,"2,583,580.50","335,927.06","327,588.04","239,030.67","78,777.88","35,300.80",2018-12-04,2018-12-10,2
20181127,TOTAL,"2,541,833.69","356,978.85","345,892.14","226,869.62","88,936.77","39,693.89",2018-11-27,2018-12-03,2
20181120,TOTAL,"2,554,548.18","357,873.42","331,186.11","227,275.81","89,627.55","39,693.89",2018-11-20,2018-11-26,2
20181113,TOTAL,"2,508,492.53","448,310.55","283,647.15","230,916.20","89,144.64","39,693.89",2018-11-13,2018-11-19,2
20181106,TOTAL,"2,493,424.04","454,292.16","284,921.94","237,625.92","89,691.53","40,249.37",2018-11-06,2018-11-12,2
20181030,TOTAL,"2,465,500.17","459,309.73","285,648.12","249,785.43","99,437.90","40,523.61",2018-10-30,2018-11-05,2
20181023,TOTAL,"2,419,190.84","448,156.38","322,815.07","265,812.65","103,706.40","40,523.61",2018-10-23,2018-10-29,2
20181016,TOTAL,"2,412,791.08","450,381.15","318,594.17","269,635.02","108,279.93","40,523.61",2018-10-16,2018-10-22,2
20181009,TOTAL,"2,263,139.25","535,684.19","356,138.87","275,316.36","126,371.63","43,554.65",2018-10-09,2018-10-15,2
20181002,TOTAL,"2,141,172.49","574,221.33","360,562.90","305,509.31","166,618.65","52,120.29",2018-10-02,2018-10-08,2
20180925,TOTAL,"2,111,063.61","586,972.77","364,921.98","312,012.99","173,113.31","52,120.29",2018-09-25,2018-10-01,2
20180918,TOTAL,"2,059,325.46","599,110.72","432,103.35","292,669.47","169,558.14","47,437.83",2018-09-18,2018-09-24,2
20180911,TOTAL,"2,054,348.78","617,387.39","426,065.16","295,459.17","162,525.87","44,418.59",2018-09-11,2018-09-17,2
20180904,TOTAL,"1,954,139.65","598,676.46","479,908.55","340,531.45","182,288.84","44,660.00",2018-09-04,2018-09-10,2
20180828,TOTAL,"1,889,210.83","659,910.06","468,045.11","357,521.07","178,829.92","46,687.96",2018-08-28,2018-09-03,2
20180821,TOTAL,"1,847,021.80","681,764.02","496,258.23","348,375.71","178,722.68","48,062.51",2018-08-21,2018-08-27,2
20180814,TOTAL,"1,819,504.84","675,665.58","502,730.50","357,682.68","193,458.92","51,162.44",2018-08-14,2018-08-20,2
20180807,TOTAL,"1,936,092.75","575,852.00","454,516.30","365,299.89","219,849.26","48,594.75",2018-08-07,2018-08-13,2
20180731,TOTAL,"1,925,904.13","632,033.77","458,441.29","327,823.36","207,566.85","48,435.57",2018-07-31,2018-08-06,2
20180724,TOTAL,"1,950,273.86","664,870.90","403,907.98","320,898.43","211,603.30","48,650.50",2018-07-24,2018-07-30,2
20180717,TOTAL,"2,053,749.56","599,375.78","442,314.57","245,337.56","202,954.95","56,472.54",2018-07-17,2018-07-23,2
20180710,TOTAL,"2,099,050.71","587,710.91","418,455.36","229,302.13","208,683.23","57,002.63",2018-07-10,2018-07-16,2
20180703,TOTAL,"2,086,788.34","619,522.85","393,338.51","250,038.38","193,873.66","56,643.22",2018-07-03,2018-07-09,2
20180626,TOTAL,"2,096,557.70","637,875.07","386,767.39","230,014.82","193,566.48","55,423.50",2018-06-26,2018-07-02,2
20180619,TOTAL,"2,144,425.89","639,836.69","318,376.29","249,948.30","192,470.04","55,147.75",2018-06-19,2018-06-25,2
20180612,TOTAL,"2,152,960.93","609,316.60","327,595.97","232,268.08","218,606.58","59,456.79",2018-06-12,2018-06-18,2
20180605,TOTAL,"2,194,837.68","590,616.27","302,675.69","237,541.53","214,160.82","61,535.48",2018-06-05,2018-06-11,2
20180529,TOTAL,"2,307,412.61","498,118.13","285,804.01","230,965.04","215,084.04","62,821.13",2018-05-29,2018-06-04,2
20180522,TOTAL,"2,285,659.84","511,013.06","296,946.66","224,035.15","210,474.10","72,076.15",2018-05-22,2018-05-28,2
20180515,TOTAL,"2,165,140.11","584,485.96","347,960.48","216,841.23","211,441.22","74,335.96",2018-05-15,2018-05-21,2
20180508,TOTAL,"2,201,377.14","566,530.48","353,341.44","198,723.20","210,754.07","69,478.62",2018-05-08,2018-05-14,2
20180501,TOTAL,"2,251,912.00","487,984.41","369,469.19","223,380.68","201,141.62","66,317.05",2018-05-01,2018-05-07,2
20180424,TOTAL,"2,259,963.96","468,301.86","380,155.95","236,088.72","196,550.35","59,144.12",2018-04-24,2018-04-30,2
20180417,TOTAL,"2,250,195.41","466,650.85","392,216.54","245,053.48","194,766.64","51,322.04",2018-04-17,2018-04-23,2
20180410,TOTAL,"2,139,218.67","552,384.29","406,738.08","257,973.29","204,268.26","39,622.37",2018-04-10,2018-04-16,2
20180403,TOTAL,"2,107,824.74","591,873.88","408,124.58","264,085.44","210,283.21","18,013.11",2018-04-03,2018-04-09,2
20180327,TOTAL,"1,998,933.65","660,360.50","448,936.72","273,600.75","201,777.07","16,596.27",2018-03-27,2018-04-02,2
20180320,TOTAL,"1,976,382.80","675,162.23","446,677.97","308,944.27","187,055.47","5,982.21",2018-03-20,2018-03-26,2
20180313,TOTAL,"1,878,127.12","773,074.54","458,611.32","319,770.99","164,638.77","5,982.21",2018-03-13,2018-03-19,2
20180306,TOTAL,"1,867,177.73","798,510.65","468,285.18","317,557.28","145,127.11","3,547.01",2018-03-06,2018-03-12,2
20180227,TOTAL,"1,801,320.27","857,468.99","510,885.02","333,639.33","96,891.35",0.00,2018-02-27,2018-03-05,2
20180220,TOTAL,"1,661,671.72","841,253.20","563,040.25","437,331.29","96,908.49",0.00,2018-02-20,2018-02-26,2
20180213,TOTAL,"1,623,179.39","883,746.19","550,667.12","453,568.37","89,043.89",0.00,2018-02-13,2018-02-19,2
20180206,TOTAL,"1,428,845.30","978,524.66","638,168.08","476,586.12","78,080.79",0.00,2018-02-06,2018-02-12,2
20180130,TOTAL,"1,370,794.50","1,073,613.97","638,143.77","465,958.07","51,694.64",0.00,2018-01-30,2018-02-05,2
20180123,TOTAL,"1,718,792.07","816,664.76","655,795.24","381,987.65","26,965.24",0.00,2018-01-23,2018-01-29,2
20180116,TOTAL,"1,764,071.57","841,862.25","692,615.75","282,347.73","19,307.66",0.00,2018-01-16,2018-01-22,2
20180109,TOTAL,"1,857,928.22","777,120.97","703,531.94","247,709.26","13,914.58",0.00,2018-01-09,2018-01-15,2
20180102,TOTAL,"1,926,908.58","838,719.37","610,051.46","199,511.94","25,013.61",0.00,2018-01-02,2018-01-08,2
20171226,TOTAL,"1,952,393.22","853,345.99","645,463.18","123,936.99","25,065.57",0.00,2017-12-26,2018-01-01,2
20171219,TOTAL,"1,890,565.52","921,021.28","578,937.60","171,200.63","38,479.93",0.00,2017-12-19,2017-12-25,2
20171212,TOTAL,"1,945,851.80","935,777.57","523,423.75","141,580.13","53,571.71",0.00,2017-12-12,2017-12-18,2
20171205,TOTAL,"2,165,168.77","702,668.73","552,106.41","143,216.19","37,044.86",0.00,2017-12-05,2017-12-11,2
20171128,TOTAL,"2,314,073.72","648,627.42","490,237.28","116,317.11","30,949.43",0.00,2017-11-28,2017-12-04,2
20171121,TOTAL,"2,489,719.38","645,568.83","339,809.72","102,495.21","22,611.81",0.00,2017-11-21,2017-11-27,2
20171114,TOTAL,"2,543,468.91","662,281.96","288,237.87","83,604.40","22,611.81",0.00,2017-11-14,2017-11-20,2
20171107,TOTAL,"2,609,445.00","627,898.69","274,881.58","65,229.33","22,750.36",0.00,2017-11-07,2017-11-13,2
20171031,TOTAL,"2,587,961.30","649,932.90","281,262.70","54,427.26","26,620.81",0.00,2017-10-31,2017-11-06,2
20171024,TOTAL,"2,501,593.74","735,842.68","284,358.10","51,789.62","26,620.81",0.00,2017-10-24,2017-10-30,2
20171017,TOTAL,"2,458,676.58","761,817.58","289,193.62","65,649.05","24,868.12",0.00,2017-10-17,2017-10-23,2
20171010,TOTAL,"2,449,060.92","722,193.02","306,807.73","90,224.91","23,890.52","8,027.86",2017-10-10,2017-10-16,2
20171003,TOTAL,"2,425,603.62","738,403.25","293,052.60","101,165.95","26,994.68","14,984.87",2017-10-03,2017-10-09,2
20170926,TOTAL,"2,483,396.91","697,213.41","268,629.70","79,978.06","44,906.63","26,080.25",2017-09-26,2017-10-02,2
20170919,TOTAL,"2,485,577.01","644,244.13","300,970.41","97,532.23","45,801.05","26,080.13",2017-09-19,2017-09-25,2
20170912,TOTAL,"2,577,484.98","534,958.59","299,118.49","94,462.14","55,713.23","38,467.53",2017-09-12,2017-09-18,2
20170905,TOTAL,"2,641,894.55","546,923.83","232,116.13","94,290.42","46,512.50","38,467.53",2017-09-05,2017-09-11,2
20170829,TOTAL,"2,672,755.60","567,533.29","186,247.11","93,837.85","43,440.02","36,391.09",2017-08-29,2017-09-04,2
20170822,TOTAL,"2,706,848.93","525,034.29","202,499.53","92,837.98","55,251.16","17,733.06",2017-08-22,2017-08-28,2
20170815,TOTAL,"2,688,230.21","566,998.52","183,833.97","87,354.71","52,725.38","21,062.16",2017-08-15,2017-08-21,2
20170808,TOTAL,"2,510,042.04","743,500.86","184,119.28","91,123.11","48,574.06","22,845.61",2017-08-08,2017-08-14,2
20170801,TOTAL,"2,447,843.37","754,890.79","239,486.58","79,811.35","55,327.27","22,845.61",2017-08-01,2017-08-07,2
20170725,TOTAL,"2,385,048.34","841,546.88","217,062.07","77,649.29","56,052.76","22,845.61",2017-07-25,2017-07-31,2
20170718,TOTAL,"2,477,886.14","761,376.32","217,427.32","74,065.13","62,699.09","6,750.96",2017-07-18,2017-07-24,2
20170711,TOTAL,"2,719,798.41","552,872.92","197,930.03","63,622.11","65,981.49",0.00,2017-07-11,2017-07-17,2
20170704,TOTAL,"2,742,717.83","564,866.02","177,237.43","72,395.00","42,988.67",0.00,2017-07-04,2017-07-10,2
20170627,TOTAL,"2,764,977.05","556,287.39","180,870.18","68,788.03","29,282.30",0.00,2017-06-27,2017-07-03,2
20170620,TOTAL,"2,791,673.36","549,313.59","195,223.90","47,557.48","16,436.63",0.00,2017-06-20,2017-06-26,2
20170613,TOTAL,"2,798,608.24","547,548.75","206,752.08","47,295.88",0.00,0.00,2017-06-13,2017-06-19,2
20170606,TOTAL,"2,891,020.50","439,137.52","232,417.56","37,629.38",0.00,0.00,2017-06-06,2017-06-12,2
20170530,TOTAL,"2,854,737.66","584,873.87","126,775.27","25,334.09","8,484.07",0.00,2017-05-30,2017-06-05,2
20170523,TOTAL,"2,976,036.64","486,466.42","101,086.20","24,159.44","12,456.26",0.00,2017-05-23,2017-05-29,2
20170516,TOTAL,"2,906,735.96","523,126.80","128,838.03","28,554.17","12,950.00",0.00,2017-05-16,2017-05-22,2
20170509,TOTAL,"2,950,633.54","490,694.41","119,103.93","31,457.32","8,315.77",0.00,2017-05-09,2017-05-15,2
20170502,TOTAL,"2,974,637.12","474,156.52","111,620.97","36,013.03","3,777.32",0.00,2017-05-02,2017-05-08,2
20170425,TOTAL,"2,749,728.10","664,852.71","152,394.49","32,265.02",964.63,0.00,2017-04-25,2017-05-01,2
20170418,TOTAL,"2,590,678.49","760,771.83","204,191.97","41,894.15","2,668.51",0.00,2017-04-18,2017-04-24,2
20170411,TOTAL,"2,600,423.60","752,056.40","203,422.92","41,633.52","2,668.51",0.00,2017-04-11,2017-04-17,2
20170404,TOTAL,"2,519,040.85","783,781.56","251,153.96","43,114.36","3,114.22",0.00,2017-04-04,2017-04-10,2
20170328,TOTAL,"2,344,177.30","827,238.78","342,893.14","79,604.97","6,290.77",0.00,2017-03-28,2017-04-03,2
20170321,TOTAL,"2,324,293.79","793,810.97","369,629.74","99,484.07","12,986.38",0.00,2017-03-21,2017-03-27,2
20170314,TOTAL,"2,456,183.39","685,324.18","339,863.28","104,241.99","14,592.12",0.00,2017-03-14,2017-03-20,2
20170307,TOTAL,"2,428,044.45","722,463.08","329,508.52","104,160.78","16,028.12",0.00,2017-03-07,2017-03-13,2
20170228,TOTAL,"2,377,034.93","799,319.67","313,273.44","95,908.42","14,668.50",0.00,2017-02-28,2017-03-06,2
20170221,TOTAL,"2,463,728.93","721,649.73","315,238.03","89,466.31","10,121.95",0.00,2017-02-21,2017-02-27,2
20170214,TOTAL,"2,591,878.50","600,592.90","312,304.73","84,849.56","10,579.27",0.00,2017-02-14,2017-02-20,2
20170207,TOTAL,"2,612,098.22","558,922.90","327,067.31","91,831.52","10,285.00",0.00,2017-02-07,2017-02-13,2
20170131,TOTAL,"2,582,959.18","579,637.07","322,371.78","102,902.31","12,334.62",0.00,2017-01-31,2017-02-06,2
20170124,TOTAL,"2,557,988.51","557,219.47","351,096.68","120,534.64","13,365.65",0.00,2017-01-24,2017-01-30,2
20170117,TOTAL,"2,348,408.02","672,512.78","375,542.07","131,904.03","68,465.22","3,372.84",2017-01-17,2017-01-23,2
20170110,TOTAL,"2,283,691.08","689,941.70","387,187.59","161,017.00","74,994.75","3,372.84",2017-01-10,2017-01-16,2
20170103,TOTAL,"2,149,455.04","772,898.59","418,259.00","164,953.42","65,688.39","28,950.51",2017-01-03,2017-01-09,2
20161227,TOTAL,"2,019,253.52","857,722.96","419,654.23","167,380.52","81,747.53","54,446.19",2016-12-27,2017-01-02,2
20161220,TOTAL,"1,898,911.41","854,032.12","528,494.05","181,074.09","80,970.45","56,722.84",2016-12-20,2016-12-26,2
20161213,TOTAL,"1,915,585.00","787,053.01","509,641.59","236,821.11","91,235.09","59,869.15",2016-12-13,2016-12-19,2
20161206,TOTAL,"1,897,127.82","788,633.09","494,094.09","260,932.29","99,496.25","59,921.42",2016-12-06,2016-12-12,2
20161129,TOTAL,"1,852,458.62","801,097.66","447,220.43","238,998.70","179,760.38","80,669.17",2016-11-29,2016-12-05,2
20161122,TOTAL,"1,891,636.71","771,815.31","423,277.24","264,998.81","166,469.65","82,007.23",2016-11-22,2016-11-28,2
20161115,TOTAL,"1,982,065.29","711,656.14","471,988.02","241,929.10","121,623.24","70,943.16",2016-11-15,2016-11-21,2
20161108,TOTAL,"2,074,621.35","702,481.68","480,697.98","193,205.84","91,887.06","57,311.04",2016-11-08,2016-11-14,2
20161101,TOTAL,"2,103,389.07","690,595.94","476,836.66","183,208.75","94,871.13","51,303.41",2016-11-01,2016-11-07,2
20161025,TOTAL,"2,205,486.56","674,995.73","411,393.23","185,648.08","76,408.93","46,272.42",2016-10-25,2016-10-31,2
20161018,TOTAL,"2,204,498.71","730,584.94","374,467.82","174,202.08","77,174.35","39,277.06",2016-10-18,2016-10-24,2
20161011,TOTAL,"2,257,563.24","736,955.58","344,684.22","157,178.62","66,032.02","37,791.28",2016-10-11,2016-10-17,2
20161004,TOTAL,"2,281,425.68","734,001.36","333,075.98","157,169.40","59,296.79","35,235.74",2016-10-04,2016-10-10,2
20160927,TOTAL,"2,203,860.50","825,891.22","326,763.16","147,414.85","61,488.06","34,787.17",2016-09-27,2016-10-03,2
20160920,TOTAL,"2,244,879.17","789,148.99","332,745.68","144,971.38","55,185.26","33,274.48",2016-09-20,2016-09-26,2
20160913,TOTAL,"2,269,904.38","778,344.54","319,672.30","146,134.78","52,874.48","33,274.48",2016-09-13,2016-09-19,2
20160906,TOTAL,"2,270,259.76","755,171.76","353,573.86","139,163.08","48,762.01","33,274.48",2016-09-06,2016-09-12,2
20160830,TOTAL,"2,242,764.41","770,138.86","368,872.42","137,084.73","48,070.05","33,274.48",2016-08-30,2016-09-05,2
20160823,TOTAL,"2,232,966.72","782,167.65","362,052.47","141,694.56","48,049.08","33,274.48",2016-08-23,2016-08-29,2
